"filename", "language", "JSON with Comments", "JSON", "Markdown", "Docker", "HTML", "JavaScript", "TypeScript", "SCSS", "TypeScript JSX", "XML", "CSS", "Ignore", "comment", "blank", "total"
"c:\Users\vtewe\VisualStudioCodeProjects\freelance-projects-fullstack.react\frontend\src\hooks\useTranslation\utils\findObjectPlaceholder.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 4, 2, 28
"c:\Users\vtewe\VisualStudioCodeProjects\freelance-projects-fullstack.react\frontend\src\hooks\useTranslation\utils\isPlaceholderExpression.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 6, 1, 10
"c:\Users\vtewe\VisualStudioCodeProjects\freelance-projects-fullstack.react\frontend\src\hooks\useTranslation\utils\toPlaceholderExpression.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 6, 1, 10
"c:\Users\vtewe\VisualStudioCodeProjects\freelance-projects-fullstack.react\frontend\src\hooks\useUserConfig.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 2, 10
"c:\Users\vtewe\VisualStudioCodeProjects\freelance-projects-fullstack.react\frontend\src\hooks\useUserConfigStorage.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 2, 17
"c:\Users\vtewe\VisualStudioCodeProjects\freelance-projects-fullstack.react\frontend\src\hooks\useUserOpportunities.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 2, 10
"c:\Users\vtewe\VisualStudioCodeProjects\freelance-projects-fullstack.react\frontend\src\hooks\useUserProviderRequests.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 2, 10
"c:\Users\vtewe\VisualStudioCodeProjects\freelance-projects-fullstack.react\frontend\src\i18n\en.json", "JSON", 0, 116, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 116
"c:\Users\vtewe\VisualStudioCodeProjects\freelance-projects-fullstack.react\frontend\src\i18n\index.js", "JavaScript", 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 2
"c:\Users\vtewe\VisualStudioCodeProjects\freelance-projects-fullstack.react\frontend\src\icons\ArrowBackIcon.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 2, 8
"c:\Users\vtewe\VisualStudioCodeProjects\freelance-projects-fullstack.react\frontend\src\icons\CheckIcon.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 2, 8
"c:\Users\vtewe\VisualStudioCodeProjects\freelance-projects-fullstack.react\frontend\src\icons\CheckedIcon.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 2, 8
"c:\Users\vtewe\VisualStudioCodeProjects\freelance-projects-fullstack.react\frontend\src\icons\CloseIcon.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 2, 8
"c:\Users\vtewe\VisualStudioCodeProjects\freelance-projects-fullstack.react\frontend\src\icons\CollapsedIcon.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 2, 8
"c:\Users\vtewe\VisualStudioCodeProjects\freelance-projects-fullstack.react\frontend\src\icons\DeleteIcon.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 2, 8
"c:\Users\vtewe\VisualStudioCodeProjects\freelance-projects-fullstack.react\frontend\src\icons\DownloadIcon.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 2, 8
"c:\Users\vtewe\VisualStudioCodeProjects\freelance-projects-fullstack.react\frontend\src\icons\EditIcon.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 2, 8
"c:\Users\vtewe\VisualStudioCodeProjects\freelance-projects-fullstack.react\frontend\src\icons\ExpandedIcon.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 2, 8
"c:\Users\vtewe\VisualStudioCodeProjects\freelance-projects-fullstack.react\frontend\src\icons\StartIcon.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 2, 8
"c:\Users\vtewe\VisualStudioCodeProjects\freelance-projects-fullstack.react\frontend\src\icons\StopIcon.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 2, 8
"c:\Users\vtewe\VisualStudioCodeProjects\freelance-projects-fullstack.react\frontend\src\icons\UncheckedIcon.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 2, 8
"c:\Users\vtewe\VisualStudioCodeProjects\freelance-projects-fullstack.react\frontend\src\icons\UploadIcon.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 2, 8
"c:\Users\vtewe\VisualStudioCodeProjects\freelance-projects-fullstack.react\frontend\src\icons\core\IIconProps.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 1, 4
"c:\Users\vtewe\VisualStudioCodeProjects\freelance-projects-fullstack.react\frontend\src\icons\core\Icon.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 2, 14
"c:\Users\vtewe\VisualStudioCodeProjects\freelance-projects-fullstack.react\frontend\src\index.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 2, 12
"c:\Users\vtewe\VisualStudioCodeProjects\freelance-projects-fullstack.react\frontend\src\index.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 5, 2, 21
"c:\Users\vtewe\VisualStudioCodeProjects\freelance-projects-fullstack.react\frontend\src\index.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 2, 9
"c:\Users\vtewe\VisualStudioCodeProjects\freelance-projects-fullstack.react\frontend\src\model\IUserConfig.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 1, 7
"c:\Users\vtewe\VisualStudioCodeProjects\freelance-projects-fullstack.react\frontend\src\pages\DashboardPage.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 2, 11
"c:\Users\vtewe\VisualStudioCodeProjects\freelance-projects-fullstack.react\frontend\src\pages\LoginPage.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 2, 11
"c:\Users\vtewe\VisualStudioCodeProjects\freelance-projects-fullstack.react\frontend\src\pages\OpportunityPage.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 2, 14
"c:\Users\vtewe\VisualStudioCodeProjects\freelance-projects-fullstack.react\frontend\src\pages\TimerTrackerPage.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 2, 11
"c:\Users\vtewe\VisualStudioCodeProjects\freelance-projects-fullstack.react\frontend\src\react-app-env.d.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 2
"c:\Users\vtewe\VisualStudioCodeProjects\freelance-projects-fullstack.react\frontend\src\routes\AppRouter.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 2, 14
"c:\Users\vtewe\VisualStudioCodeProjects\freelance-projects-fullstack.react\frontend\src\routes\AppRoutes.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 2, 10
"c:\Users\vtewe\VisualStudioCodeProjects\freelance-projects-fullstack.react\frontend\src\routes\core\ParamRoute.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 3, 3, 18
"c:\Users\vtewe\VisualStudioCodeProjects\freelance-projects-fullstack.react\frontend\src\routes\core\StaticRoute.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 3, 10
"c:\Users\vtewe\VisualStudioCodeProjects\freelance-projects-fullstack.react\frontend\src\routes\core\configureRoutes.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 3, 2, 11
"c:\Users\vtewe\VisualStudioCodeProjects\freelance-projects-fullstack.react\frontend\src\routes\core\route.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 5, 2, 17
"c:\Users\vtewe\VisualStudioCodeProjects\freelance-projects-fullstack.react\frontend\src\routes\core\types\IParamRoute.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 9, 2, 16
"c:\Users\vtewe\VisualStudioCodeProjects\freelance-projects-fullstack.react\frontend\src\routes\core\types\IRoute.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 6, 1, 10
"c:\Users\vtewe\VisualStudioCodeProjects\freelance-projects-fullstack.react\frontend\src\routes\core\types\IStaticRoute.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 9, 2, 15
"c:\Users\vtewe\VisualStudioCodeProjects\freelance-projects-fullstack.react\frontend\src\routes\core\types\RouteConfig.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 3, 2, 7
"c:\Users\vtewe\VisualStudioCodeProjects\freelance-projects-fullstack.react\frontend\src\routes\core\types\RouteParams.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 3, 3, 13
"c:\Users\vtewe\VisualStudioCodeProjects\freelance-projects-fullstack.react\frontend\src\routes\core\types\RouteType.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 4, 2, 12
"c:\Users\vtewe\VisualStudioCodeProjects\freelance-projects-fullstack.react\frontend\src\setupTests.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 4, 1, 6
"c:\Users\vtewe\VisualStudioCodeProjects\freelance-projects-fullstack.react\frontend\src\shared\errors\ExpiredSessionError.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 2
"c:\Users\vtewe\VisualStudioCodeProjects\freelance-projects-fullstack.react\frontend\src\shared\errors\InvalidSessionError.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 2
"c:\Users\vtewe\VisualStudioCodeProjects\freelance-projects-fullstack.react\frontend\src\shared\errors\NoSessionError.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 2
"c:\Users\vtewe\VisualStudioCodeProjects\freelance-projects-fullstack.react\frontend\src\shared\errors\NotSupportedError.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 2
"c:\Users\vtewe\VisualStudioCodeProjects\freelance-projects-fullstack.react\frontend\src\shared\model\IAuthentication.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 2, 7
"c:\Users\vtewe\VisualStudioCodeProjects\freelance-projects-fullstack.react\frontend\src\shared\model\ICredentials.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 1, 5
"c:\Users\vtewe\VisualStudioCodeProjects\freelance-projects-fullstack.react\frontend\src\shared\model\IError.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 1, 6
"c:\Users\vtewe\VisualStudioCodeProjects\freelance-projects-fullstack.react\frontend\src\shared\model\IOpportunity.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 3, 15
"c:\Users\vtewe\VisualStudioCodeProjects\freelance-projects-fullstack.react\frontend\src\shared\model\IProject.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 3, 12
"c:\Users\vtewe\VisualStudioCodeProjects\freelance-projects-fullstack.react\frontend\src\shared\model\IProviderDetails.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 3, 10
"c:\Users\vtewe\VisualStudioCodeProjects\freelance-projects-fullstack.react\frontend\src\shared\model\IProviderRequests.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 3, 11
"c:\Users\vtewe\VisualStudioCodeProjects\freelance-projects-fullstack.react\frontend\src\shared\model\ISession.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 2, 9
"c:\Users\vtewe\VisualStudioCodeProjects\freelance-projects-fullstack.react\frontend\src\shared\model\ITask.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 3, 12
"c:\Users\vtewe\VisualStudioCodeProjects\freelance-projects-fullstack.react\frontend\src\shared\model\ITimeSheet.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 3, 12
"c:\Users\vtewe\VisualStudioCodeProjects\freelance-projects-fullstack.react\frontend\src\shared\model\IUserOpportunity.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 3, 20
"c:\Users\vtewe\VisualStudioCodeProjects\freelance-projects-fullstack.react\frontend\src\shared\model\IUserProviderRequest.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 3, 16
"c:\Users\vtewe\VisualStudioCodeProjects\freelance-projects-fullstack.react\frontend\src\shared\model\UserMeta.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 2, 4
"c:\Users\vtewe\VisualStudioCodeProjects\freelance-projects-fullstack.react\frontend\src\shared\services\NetworkInfo.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 3, 18
"c:\Users\vtewe\VisualStudioCodeProjects\freelance-projects-fullstack.react\frontend\src\shared\services\ProjectInfo.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 28, 0, 0, 0, 0, 0, 12, 6, 46
"c:\Users\vtewe\VisualStudioCodeProjects\freelance-projects-fullstack.react\frontend\src\shared\services\TaskInfo.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 6, 3, 25
"c:\Users\vtewe\VisualStudioCodeProjects\freelance-projects-fullstack.react\frontend\src\shared\types\ApplicationType.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 1, 5
"c:\Users\vtewe\VisualStudioCodeProjects\freelance-projects-fullstack.react\frontend\src\shared\types\ClassType.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 2
"c:\Users\vtewe\VisualStudioCodeProjects\freelance-projects-fullstack.react\frontend\src\shared\types\Decorator.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 2
"c:\Users\vtewe\VisualStudioCodeProjects\freelance-projects-fullstack.react\frontend\src\shared\types\IEntity.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 1, 6
"c:\Users\vtewe\VisualStudioCodeProjects\freelance-projects-fullstack.react\frontend\src\shared\types\IEntityDetails.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 2, 4
"c:\Users\vtewe\VisualStudioCodeProjects\freelance-projects-fullstack.react\frontend\src\shared\types\IHaveToken.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 3, 8
"c:\Users\vtewe\VisualStudioCodeProjects\freelance-projects-fullstack.react\frontend\src\shared\types\IRouteMeta.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 1, 4
"c:\Users\vtewe\VisualStudioCodeProjects\freelance-projects-fullstack.react\frontend\src\shared\types\ProviderType.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 1, 6
"c:\Users\vtewe\VisualStudioCodeProjects\freelance-projects-fullstack.react\frontend\src\shared\utils\Pair.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 1, 4
"c:\Users\vtewe\VisualStudioCodeProjects\freelance-projects-fullstack.react\frontend\src\shared\utils\createError.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 2, 6
"c:\Users\vtewe\VisualStudioCodeProjects\freelance-projects-fullstack.react\frontend\src\shared\utils\error.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 1, 4
"c:\Users\vtewe\VisualStudioCodeProjects\freelance-projects-fullstack.react\frontend\src\shared\utils\isError.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 2, 6
"c:\Users\vtewe\VisualStudioCodeProjects\freelance-projects-fullstack.react\frontend\src\shared\utils\isNull.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 1, 7
"c:\Users\vtewe\VisualStudioCodeProjects\freelance-projects-fullstack.react\frontend\src\shared\utils\renderDate.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 1, 6
"c:\Users\vtewe\VisualStudioCodeProjects\freelance-projects-fullstack.react\frontend\src\styles\colors.module.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 33, 0, 0, 0, 0, 13, 4, 50
"c:\Users\vtewe\VisualStudioCodeProjects\freelance-projects-fullstack.react\frontend\src\styles\components.module.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 36, 0, 0, 0, 0, 0, 10, 46
"c:\Users\vtewe\VisualStudioCodeProjects\freelance-projects-fullstack.react\frontend\src\styles\dimensions.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 1, 4
"c:\Users\vtewe\VisualStudioCodeProjects\freelance-projects-fullstack.react\frontend\src\styles\global.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 5
"c:\Users\vtewe\VisualStudioCodeProjects\freelance-projects-fullstack.react\frontend\src\styles\mixins.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 4, 24
"c:\Users\vtewe\VisualStudioCodeProjects\freelance-projects-fullstack.react\frontend\src\styles\testmixin.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 3
"c:\Users\vtewe\VisualStudioCodeProjects\freelance-projects-fullstack.react\frontend\src\styles\typography.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 142, 0, 0, 0, 0, 0, 25, 167
"c:\Users\vtewe\VisualStudioCodeProjects\freelance-projects-fullstack.react\frontend\src\types\Value.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 3, 1, 8
"c:\Users\vtewe\VisualStudioCodeProjects\freelance-projects-fullstack.react\frontend\src\utils\deleteLocalStorage.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 1, 4
"c:\Users\vtewe\VisualStudioCodeProjects\freelance-projects-fullstack.react\frontend\src\utils\formatDate.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 1, 5
"c:\Users\vtewe\VisualStudioCodeProjects\freelance-projects-fullstack.react\frontend\src\utils\isOlderThan.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 5, 1, 12
"c:\Users\vtewe\VisualStudioCodeProjects\freelance-projects-fullstack.react\frontend\src\utils\readLocalStorage.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 1, 8
"c:\Users\vtewe\VisualStudioCodeProjects\freelance-projects-fullstack.react\frontend\src\utils\request.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 1, 4
"c:\Users\vtewe\VisualStudioCodeProjects\freelance-projects-fullstack.react\frontend\src\utils\sortUserOpportunities.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 6, 25
"c:\Users\vtewe\VisualStudioCodeProjects\freelance-projects-fullstack.react\frontend\src\utils\style.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 1, 4
"c:\Users\vtewe\VisualStudioCodeProjects\freelance-projects-fullstack.react\frontend\src\utils\writeLocalStorage.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 1, 5
"c:\Users\vtewe\VisualStudioCodeProjects\freelance-projects-fullstack.react\frontend\tsconfig.json", "JSON with Comments", 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 21
"Total", "-", 20, 18451, 2, 11, 16, 1, 3043, 1047, 1998, 73, 10, 1, 592, 1150, 26415